bh_id,category,log10_mbh_final,row_fraction,left_fraction,right_fraction,coordinate,window_width,abs_left_row_difference,abs_right_row_difference,abs_left_right_difference
111228029378,ctrl,8.199373918835379,0.20644340822382365,0.21391742226212096,0.20078715513970635,S_hat,0.4,0.007474014038297311,0.0056562530841172964,0.013130267122414607
111242525371,sag,6.786677604521418,0.4656703487112844,0.46624577169330544,0.44381225625101717,S_hat,0.4,0.0005754229820210677,0.02185809246026721,0.022433515442288277
111522173945,ctrl,8.072488850292753,0.4895655877342419,0.4846518855495451,0.5324759479849114,S_hat,0.4,0.004913702184696833,0.042910360250669466,0.0478240624353663
111543972545,sag,6.406301682715094,0.42601279317697227,0.4163283595647651,0.4028504876686088,S_hat,0.4,0.009684433612207166,0.023162305508363457,0.01347787189615629
111630515811,sag,7.263366165387397,0.3415672913117547,0.31830522834663677,0.30504170148203497,S_hat,0.4,0.023262062965117902,0.03652558982971971,0.013263526864601805
111632923649,sag,6.160114211191503,0.5475595913734392,0.5663677529705061,0.5330759771166634,S_hat,0.4,0.018808161597066886,0.0144836142567758,0.03329177585384269
111710902145,ctrl,8.499556485804657,0.22574213557820116,0.20271228554683424,0.20326921948791118,S_hat,0.4,0.023029850031366927,0.02247291609028998,0.000556933941076948
111735597425,sag,6.068897970436873,0.2206291461587845,0.20755019634158228,0.2265824004651823,S_hat,0.4,0.013078949817202229,0.005953254306397787,0.019032204123600016
111739520203,sag,6.112792595926109,0.49048723897911833,0.5117113125545419,0.46603337398977984,S_hat,0.4,0.021224073575423608,0.024453864989338492,0.0456779385647621
111756906002,sag,7.448766586467851,0.3141394753678823,0.2808214403804936,0.2926392633832109,S_hat,0.4,0.03331803498738867,0.02150021198467139,0.011817823002717276
111758727706,ctrl,7.916344946709022,0.3940251572327044,0.4349110850026792,0.4238220421080607,S_hat,0.4,0.040885927769974795,0.029796884875356255,0.01108904289461854
111771984189,sag,7.213065956830834,0.40520043336944744,0.3823254164041901,0.4231974750594848,S_hat,0.4,0.022875016965257344,0.017997041690037352,0.040872058655294696
111836464583,sag,6.706343924651689,0.4516403919897742,0.4616607845430219,0.44825470854429594,S_hat,0.4,0.010020392553247714,0.003385683445478238,0.013406075998725953
111850083753,ctrl,8.154490921240338,0.26045503791982666,0.24873234652048257,0.23669206460683653,S_hat,0.4,0.011722691399344093,0.023762973312990127,0.012040281913646034
111926540757,ctrl,7.927362147807551,0.3488372093023256,0.3527864619831872,0.35310661129716736,S_hat,0.4,0.0039492526808616035,0.0042694019948417705,0.000320149313980167
111984063286,ctrl,8.265011318802163,0.3719148936170213,0.33653568444275667,0.32985767182534764,S_hat,0.4,0.035379209174264625,0.04205722179167365,0.006678012617409024
112050365554,sag,7.288656055155641,0.3906183368869936,0.37373654053994954,0.358926999097912,S_hat,0.4,0.016881796347044065,0.03169133778908162,0.014809541442037555
112072911942,sag,5.983400302468205,0.343497199751089,0.44511004116556546,0.2919515586907363,S_hat,0.4,0.10161284141447646,0.0515456410603527,0.15315848247482916
112200432258,ctrl,8.35969889949556,0.3190290420459471,0.33129853457460057,0.3743871252863187,S_hat,0.4,0.012269492528653447,0.05535808324037156,0.04308859071171811
112236586657,sag,5.903870482578894,0.017970797454137027,0.02229793221017823,0.022065724485249103,S_hat,0.4,0.004327134756041202,0.004094927031112076,0.0002322077249291253
112258634339,ctrl,8.246247394480765,0.2801611756340365,0.27290256988936534,0.2745716843105721,S_hat,0.4,0.007258605744671132,0.005589491323464368,0.0016691144212067632
112270650724,sag,6.308303980299691,0.1029379760609358,0.11147381247180868,0.10627449005630706,S_hat,0.4,0.008535836410872882,0.003336513995371257,0.0051993224155016254
112282033313,sag,6.875738829367906,0.3597413096200485,0.39374684079637645,0.38351259233929574,S_hat,0.4,0.03400553117632793,0.023771282719247222,0.010234248457080708
112341744136,sag,6.8663611809284495,0.35564219189950186,0.3925958893958411,0.38595425365484104,S_hat,0.4,0.036953697496339255,0.03031206175533918,0.006641635741000074
112474445581,sag,6.965471219330244,0.43632773938795655,0.4817703227163351,0.40402271717345273,S_hat,0.4,0.04544258332837853,0.03230502221450382,0.07774760554288235
112535939607,sag,6.203408251452973,0.4258327342439492,0.435142409777052,0.4080692862178577,S_hat,0.4,0.009309675533102801,0.017763448026091477,0.02707312355919428
112554673559,ctrl,8.082307732583772,0.456422569027611,0.43202514412800275,0.4787158306781865,S_hat,0.4,0.024397424899608278,0.02229326165057549,0.04669068655018377
112568510631,ctrl,7.9096704502468,0.3830493472007081,0.3808451048022026,0.3738377080147781,S_hat,0.4,0.0022042423985054738,0.009211639185929987,0.0070073967874245136
112585716325,sag,6.260850984960885,0.5654343388523475,0.5569124192034859,0.5817402991824835,S_hat,0.4,0.00852191964886162,0.016305960330135982,0.024827879978997602
112601875815,ctrl,7.995891320787483,0.34580473765773745,0.3460108528108862,0.32882558587035227,S_hat,0.4,0.00020611515314877815,0.016979151787385183,0.01718526694053396
112638842213,sag,6.119852781357203,0.35382172828305736,0.3514070695813923,0.3445649395048519,S_hat,0.4,0.0024146587016650733,0.00925678877820546,0.006842130076540387
112650534787,ctrl,8.349898900353319,0.2846109839816934,0.318106303194713,0.3637046009639136,S_hat,0.4,0.033495319213019625,0.07909361698222023,0.0455982977692006
112652006856,ctrl,7.916278592195711,0.44591151262450773,0.47032586574949825,0.48442298756094615,S_hat,0.4,0.024414353124990518,0.03851147493643842,0.014097121811447899
112657116815,sag,6.904587903857921,0.5018834478174163,0.47968235422960126,0.5325806355530748,S_hat,0.4,0.02220109358781508,0.030697187735658438,0.05289828132347352
112764992885,sag,6.152826277140204,0.26648096564531104,0.3231312051826916,0.3055980828552107,S_hat,0.4,0.056650239537380576,0.03911711720989963,0.017533122327480943
112814314713,ctrl,8.060221749814872,0.4069714803078316,0.39109969062081806,0.3760220109176266,S_hat,0.4,0.015871789687013527,0.030949469390204987,0.01507767970319146
112850402901,sag,6.276001983007681,0.3540315106580167,0.3465172213566,0.34189821871972254,S_hat,0.4,0.007514289301416677,0.012133291938294155,0.004619002636877478
112910046520,sag,6.19953304453819,0.013421292083712465,0.010265801491179767,0.01042504416770024,S_hat,0.4,0.0031554905925326986,0.002996247916012225,0.00015924267652047373
112934064100,sag,6.13313314297377,0.45564803804994053,0.48645759798501886,0.47868998162012993,S_hat,0.4,0.030809559935078334,0.023041943570189405,0.00776761636488893
112937587005,ctrl,8.146500116005646,0.41914266273531414,0.38738465861959026,0.40589749624566546,S_hat,0.4,0.03175800411572388,0.013245166489648685,0.018512837626075196
112945158868,ctrl,8.421536477261713,0.19243344231667445,0.1806115648440107,0.19591586484105022,S_hat,0.4,0.01182187747266375,0.003482422524375778,0.015304299997039528
113003754824,sag,5.956604921771178,0.39987121699935607,0.37028690056089775,0.3694561145778942,S_hat,0.4,0.029584316438458325,0.030415102421461893,0.000830785983003568
113190292013,sag,6.188655719282224,0.4075961093098657,0.4105026026447639,0.40021012522149807,S_hat,0.4,0.0029064933348982303,0.007385984088367603,0.010292477423265833
113297398031,ctrl,7.94004456365805,0.4232374768089054,0.4092839355228642,0.40785063513018327,S_hat,0.4,0.013953541286041204,0.015386841678722118,0.001433300392680914
113400006215,sag,6.076847889924011,0.4189765458422175,0.4271271246055347,0.43030831090121685,S_hat,0.4,0.008150578763317207,0.011331765058999355,0.003181186295682148
113407863416,ctrl,8.434356482276412,0.17355371900826447,0.13489236759076464,0.3364134756363939,S_hat,0.4,0.03866135141749982,0.16285975662812943,0.20152110804562925
113452109400,ctrl,8.062503007082572,0.09994834710743801,0.10350561354431961,0.10368482618851506,S_hat,0.4,0.0035572664368816037,0.0037364790810770487,0.00017921264419544503
113499549292,sag,6.191425853026658,0.6456043956043956,0.60506615762305,0.5987555034760146,S_hat,0.4,0.04053823798134559,0.04684889212838106,0.006310654147035466
113519460112,sag,6.134068667358939,0.45850178359096316,0.48345787789654376,0.4522511786489228,S_hat,0.4,0.0249560943055806,0.006250604942040383,0.031206699247620984
113579819665,sag,6.162068277686602,0.4976326937453277,0.5154917620797346,0.5205112977694638,S_hat,0.4,0.01785906833440687,0.022878604024136107,0.005019535689729238
113640315612,sag,5.961025554475761,0.2644119907763259,0.23926654650196102,0.24680615395314348,S_hat,0.4,0.025145444274364853,0.017605836823182397,0.007539607451182456
113645976722,sag,6.2721898290480524,0.37474788221056876,0.39521001884176077,0.36533186692598485,S_hat,0.4,0.020462136631192007,0.009416015284583912,0.02987815191577592
113673590942,ctrl,7.543161276240831,0.5375859615840645,0.5522029265976179,0.5512715264893345,S_hat,0.4,0.014616965013553473,0.013685564905270065,0.0009314001082834089
113703007795,sag,6.085789887967172,0.3937545742864113,0.36478854074942335,0.3666907215292487,S_hat,0.4,0.028966033536987956,0.02706385275716261,0.0019021807798253465
113734865729,ctrl,8.437317625444061,0.4330749354005168,0.4253228206997927,0.4320841933055995,S_hat,0.4,0.0077521147007240665,0.0009907420949172852,0.006761372605806781
113737554444,sag,6.079423664031459,0.5509856412752494,0.570908875320974,0.5287654364183821,S_hat,0.4,0.019923234045724603,0.022220204856867265,0.04214343890259187
113768351032,sag,6.028831416545135,0.4851657940663176,0.5149165171672189,0.48488440341287337,S_hat,0.4,0.029750723100901266,0.00028139065344423564,0.030032113754345502
113951025224,sag,6.547043295480543,0.3493067380199465,0.38115619818485463,0.340869600290797,S_hat,0.4,0.03184946016490814,0.008437137729149502,0.04028659789405764
114023613906,sag,6.663234341268875,0.516042780748663,0.5016656322417543,0.5363541844986104,S_hat,0.4,0.014377148506908743,0.020311403749947332,0.034688552256856076
114035101968,sag,7.41839246789979,0.4223949477775079,0.42731721425102986,0.4778265152559507,S_hat,0.4,0.004922266473521952,0.0554315674784428,0.05050930100492085
114120823152,ctrl,7.555164616669128,0.11058412381427858,0.15838717038894978,0.13085085573191457,S_hat,0.4,0.0478030465746712,0.02026673191763599,0.02753631465703521
