bh_id,n_time,dt_median,dt_cv,irregular
118012580316,3122,0.00012695789337158203,1.0434708544586535,True
113703007795,4099,0.0001310110092163086,3.005153930523804,True
110038587724,5036,0.00012296438217163086,3.230908365183065,True
117467081290,3108,0.00012701749801635742,1.0549589627113711,True
117059164459,3421,0.00012999773025512695,0.9867072178103287,True
121544558910,976,0.00013703107833862305,1.0456189876597872,True
110254077647,4775,0.00012499094009399414,3.2329904014398356,True
104885772064,4942,0.00012302398681640625,3.232133252445825,True
102339335842,603,0.00014197826385486945,1.012001226807918,True
108954047635,1062,0.00014001131057739258,4.746328446673732,True
112341744136,4617,0.00012600421905517578,2.916703189071058,True
106940836576,2748,0.00010901689529413394,4.462624740551788,True
106699480432,466,0.00010199844837191496,0.1267661634873297,True
107248728296,2880,0.00011199712753287572,4.411440752048286,True
110409834502,1790,0.00012299418449401855,4.533010436152753,True
116094503755,3662,0.00013202428817749023,1.3846997548510571,True
110084274731,477,9.900331497192383e-05,5.263808271944223,True
106053721641,848,0.00010299682617190276,0.20470756455073416,True
119623065799,2109,0.00012600421905517578,1.1283726255069988,True
111771984189,4615,0.00012600421905517578,2.9205002007977163,True
107690924678,5393,0.00011999905109405518,3.22462469702955,True
114672097800,3812,0.00013303756713867188,1.488780188086825,True
109041940428,5391,0.00012001395225527678,3.227143371244904,True
107392478633,5495,0.00011998414993286133,3.2247831340519473,True
112535939607,4173,0.00012600421905517578,3.027924282992917,True
105488294470,2800,0.00012499094009399414,1.122791332549232,True
100403095805,4723,0.00012505054473876953,3.182728013619735,True
104380871131,2173,0.000102996826171875,5.095269155604799,True
113400006215,3752,0.00013303756713867188,1.3808222441242406,True
106408151304,3798,0.00013303756713867188,1.4988843448109832,True
107654191388,1973,0.00010001659393310547,5.3882673731957915,True
111242525371,4617,0.00012600421905517578,2.9164343499838274,True
117463327668,3313,0.0001289844512939453,1.0060644468652864,True
115910700227,3308,0.0001289844512939453,1.0131566993568333,True
108268498421,631,9.900331497186832e-05,4.89385073214675,True
120440166044,1943,0.00012701749801635742,1.09703232629794,True
106799761314,4107,0.0001310110092163086,3.004000965113938,True
112072911942,1607,0.00013650953769683838,4.265395052750459,True
121637732930,981,0.00013703107833862305,1.047348184172312,True
110121630424,4940,0.0001239776611328125,3.2332413858819793,True
112236586657,2671,0.00012201070785522461,3.503984333258406,True
111836464583,4694,0.00012600421905517578,2.9089294223950732,True
113003754824,1553,0.00014001131057739258,4.220432925334766,True
116772374048,3430,0.0001290440559387207,0.980863529554216,True
106045659978,1686,8.702278137212582e-05,3.672422999523051,True
122119411079,401,0.00014400482177723273,1.2269035641620354,True
120071992039,2314,0.0001240372657775879,1.0915735439129832,True
110694975207,1745,0.00011900067329406738,4.731376079017356,True
120756398791,801,0.00013899803161621094,0.9103657463385879,True
118789050478,2651,0.00012499094009399414,1.16712650500994,True
118434539308,2983,0.00012695789337158203,1.0741109971027212,True
104923452897,774,7.599592208867856e-05,1.8087910691845601,True
116803034834,3485,0.0001309514045715332,0.9765966503543233,True
104515532964,1478,0.00010398030281072446,5.595842597993186,True
119742573461,2102,0.00012600421905517578,1.133390602400606,True
112910046520,4396,0.0001289844512939453,2.9389189714375195,True
118823977666,2805,0.00012499094009399414,1.1203036081743183,True
106338323854,739,0.00010999292135234484,0.21153004543988677,True
118209556457,2898,0.0001259446144104004,1.096709616046659,True
112270650724,4595,0.00012695789337158203,2.9151090792023644,True
113499549292,4004,0.00013202428817749023,3.0239372614975477,True
119989324191,2307,0.0001240372657775879,1.0926558830454816,True
106864053188,1692,9.199976921081543e-05,3.719315544705799,True
122171716761,30,0.0001479983329771839,0.002886613908045798,False
108181586687,5622,0.00011998414993286133,3.207635388865942,True
112050365554,4690,0.00012600421905517578,2.9120671261622713,True
121064246565,598,0.00014197826385486945,1.0390540925219693,True
113190292013,4318,0.0001290440559387207,2.956057192992048,True
101120096044,2503,9.79900360107977e-05,3.140806821708115,True
113297398031,4312,0.0001290440559387207,2.9597182408254072,True
106592682080,2183,9.700655937200375e-05,3.2394034707476402,True
107944557999,5578,0.00011903047561645508,3.215101408527317,True
108225653416,2443,0.00010702013969421387,4.745289034361255,True
107458357488,1372,8.40127468109686e-05,4.11908571781671,True
116449885912,3568,0.0001310110092163086,1.3997926815732098,True
110615827332,2400,0.00013399124145507812,3.6326033036758187,True
106996517016,1358,8.401274681091309e-05,2.155053017171371,True
107952375534,5580,0.00011903047561645508,3.2185334485626913,True
118474230962,2805,0.00012499094009399414,1.1182563028559387,True
109488668318,5192,0.0001220107078551691,3.2263268737318236,True
109782041171,5037,0.00012198090553289243,3.2547967034720195,True
106268696621,854,0.00010599195957181062,0.22286751089278903,True
107155804507,1893,9.900331497192383e-05,5.571273620395407,True
109746381473,1550,0.00010699033737182617,5.408480069827386,True
112258634339,4219,0.0001309514045715332,2.971779661395973,True
106558603047,2402,0.00010100007057189941,4.223906493769856,True
112650534787,3496,0.00011903047561645508,3.279980681391563,True
106764607626,6175,0.00011801719665527344,3.1114005395633053,True
115507836150,3820,0.00013300776481628418,1.4825787673730366,True
113452109400,3872,0.00013297796249389648,1.4832300093835251,True
112652006856,4317,0.0001290440559387207,2.9664163643174812,True
115105665472,3867,0.0001329779624940075,1.480853817281873,True
110753063737,4764,0.00012499094009399414,3.2520769563143737,True
110847073774,4414,0.00012296438217163086,3.28549312277169,True
111758727706,3180,0.0001150369644165039,3.3951496117343862,True
107365915383,3886,0.00011199712753298674,3.3535408890348615,True
108767838018,5399,0.00012001395225522127,2.5609489281647004,True
105601880822,2939,0.00010800361633300781,4.483737746918402,True
107612245893,2648,0.00011000037193303891,4.573589705898351,True
116511157824,3430,0.0001290440559387207,0.9801354253182359,True
107117998555,2089,0.00010199844837185945,3.328745428988547,True
106410338011,2298,0.00010001659393310547,3.212063610426441,True
115397171966,3763,0.00013297796249389648,1.3612285676304772,True
111102225300,4725,0.00012505054473876953,3.1791436179104755,True
106190530572,1703,8.699297904968262e-05,1.1649657538561933,True
108031396666,5632,0.00011998414993286133,2.702076023066391,True
106707499947,4267,0.0001099705696105957,3.644629897772174,True
106842306128,6131,0.00011897087097167969,2.6248710493092853,True
106291464474,2124,0.00010198354721069336,3.1430633341927297,True
106143625509,1513,9.299814701080322e-05,0.8942743719891266,True
105209804502,5782,0.00012004375457763672,3.1626032743690105,True
108484477038,1779,9.799003601068668e-05,5.745496963811997,True
113734865729,3870,0.0001329779624940075,1.4764056887673305,True
111128163906,4713,0.00012600421905517578,3.1855691274376627,True
106296610367,272,8.699297904971037e-05,0.17806929101778132,True
107081188862,284,0.000125005841255188,0.221686691070655,True
108611226460,5499,0.00011998414993283357,2.717594200496957,True
113407863416,726,0.00013101100921625308,5.552734358148076,True
111522173945,4696,0.00012600421905517578,2.900870638989356,True
112554673559,4165,0.00012999773025512695,2.9969397822196977,True
115721883548,3764,0.00013297796249389648,1.3603350129794125,True
107082981178,2484,0.00010700523853310329,4.812035817736397,True
107036871723,3441,0.00011500716209414397,3.9038782202902347,True
107809214344,1582,8.800625801086426e-05,3.860913804813152,True
110376907402,1907,0.0001229941844940463,4.468724965349635,True
108825028011,3939,0.00011301040649414062,3.666434872954601,True
112937587005,4409,0.0001289844512939453,2.9412061470077573,True
107190501848,5679,0.00011998414993286133,3.1054050487881772,True
109801556111,2669,0.00011998414993286133,4.023954143765289,True
108403870826,3065,0.00011402368545532227,3.9662280491801125,True
108736019837,4451,0.00011396408081054688,3.5661783325771177,True
118780584575,2673,0.0001240372657775879,1.0882468690715519,True
107244413221,5980,0.00011903047561645508,3.1354771585258527,True
109188277478,4042,0.00011497735977172852,3.6058097983020776,True
105415440878,4783,0.00011295080184936523,3.4933268065646104,True
110889311383,4752,0.00012499094009399414,3.2494470403361553,True
101975633378,6462,0.0001170039176940918,3.088443910300655,True
107242114387,5926,0.00011998414993286133,3.1435734642999162,True
111926540757,2580,0.00012999773025512695,3.569000771671045,True
109379648946,5294,0.00012099742889404297,3.2216595856497676,True
106949870169,6077,0.00011897087097167969,3.121350124721752,True
104363831287,5881,0.00011998414993286133,3.1532390724304564,True
106331086396,2496,9.79900360107977e-05,3.14625323727191,True
106112171921,3172,0.00010401010513311215,4.423343898234182,True
107864379245,3228,0.00011199712753290347,3.9451677644661363,True
100844079187,1733,8.699297904971037e-05,2.223218069722487,True
114598873446,3918,0.00013202428817749023,3.0355936372325303,True
106078542900,1238,0.00010700523853299226,0.22150062548142915,True
106988058012,5916,0.00011998414993286133,3.1439752513981754,True
107602106159,5830,0.00011999905109399966,3.1610725426235886,True
106864840313,1434,8.597970008850098e-05,1.8549481373742749,True
115721181932,3812,0.00013303756713867188,1.4866993230664773,True
107302200776,2163,0.0001179873943329135,4.236466182555935,True
106956655722,5876,0.00011998414993286133,3.1511031786225256,True
106858395511,5762,0.00012004375457763672,2.9139494980311715,True
108212553724,5503,0.00011998414993286133,3.0873306231909345,True
107773546159,5777,0.00012004375457763672,3.166111052917461,True
111710902145,4514,0.00012701749801635742,2.927414845698277,True
108616028674,5390,0.00012001395225530453,3.223616266193807,True
110201755321,540,0.00011399388313287906,0.0701118460279224,True
106712114620,3480,0.00011301040649419614,3.283447773836134,True
110815526165,2079,0.00013300776481628418,4.208857287802484,True
106702637713,3196,0.00011000037193292789,4.251887016411007,True
114339984584,4008,0.00013199448585510254,3.0236942028085987,True
101758117427,5164,0.00011599063873291016,3.37196359050649,True
108137848032,5627,0.00011998414993286133,3.206535647035856,True
108117507246,4259,0.00011399388313287906,3.59739660219155,True
107209426082,1817,9.799003601076994e-05,3.5799313601220972,True
111228029378,4718,0.00012505054473876953,3.1810374617200714,True
106320054689,6030,0.00011900067329406738,3.1276223304646713,True
107121372861,5828,0.00012001395225519351,2.7325430026262136,True
105282152635,1422,9.000301361078433e-05,0.9461491148547936,True
114618235723,3876,0.00013297796249389648,1.4788799521319167,True
112945158868,4282,0.0001289844512939453,2.968775391152095,True
110227663616,4773,0.00012499094009399414,3.2402555805559237,True
107569859979,4206,0.00011199712753290347,3.650975586030281,True
110508886754,4722,0.00012499094009399414,3.1802629056775067,True
115756232588,3670,0.00013202428817749023,1.3813014328728228,True
111209480517,4685,0.00012600421905517578,2.9060602829796593,True
102588485308,867,0.00010399520397180728,0.1605540235895966,True
107524836339,1397,8.499622344973479e-05,4.068251762094926,True
107994209484,5126,0.00012201070785522461,3.222151443861681,True
106783503520,6230,0.00011801719665527344,3.107544584590592,True
108154068714,5631,0.00011998414993286133,3.203895801415009,True
114120823152,4006,0.00013199448585510254,3.0203796955691575,True
