selected_tau_track_fraction,selected_memory_column,baseline_test_rmse,augmented_test_rmse,fractional_test_improvement,permutation
0.02,memory_tau_0.02,0.2805645257059997,0.2782750681480168,0.008160181876956277,47
0.02,memory_tau_0.02,0.2805645257059997,0.27819936560598413,0.008430004092869559,48
0.02,memory_tau_0.02,0.2805645257059997,0.27822954468103583,0.008322438551660224,49
0.02,memory_tau_0.02,0.2805645257059997,0.2782923337924365,0.008098642933726438,50
0.02,memory_tau_0.02,0.2805645257059997,0.27820685370303255,0.008403314699299285,51
0.02,memory_tau_0.02,0.2805645257059997,0.2782082775209316,0.008398239867064368,52
0.02,memory_tau_0.02,0.2805645257059997,0.27828446270333557,0.008126697403838562,53
0.02,memory_tau_0.02,0.2805645257059997,0.27818298292043486,0.008488395956588042,54
0.02,memory_tau_0.02,0.2805645257059997,0.278298447710192,0.008076851448362678,55
0.05,memory_tau_0.05,0.2805645257059997,0.27845636906917254,0.007513981432692909,56
0.02,memory_tau_0.02,0.2805645257059997,0.2783155293030636,0.008015968509478739,57
0.02,memory_tau_0.02,0.2805645257059997,0.27819452170931774,0.008447268915121037,58
0.05,memory_tau_0.05,0.2805645257059997,0.2784892807676424,0.00739667615902353,59
0.02,memory_tau_0.02,0.2805645257059997,0.27820411429549446,0.00841307861200776,60
0.02,memory_tau_0.02,0.2805645257059997,0.278152587670088,0.008596731998966833,61
0.02,memory_tau_0.02,0.2805645257059997,0.27814463791534977,0.008625066852484821,62
0.02,memory_tau_0.02,0.2805645257059997,0.27824205048132167,0.008277864847075283,63
0.02,memory_tau_0.02,0.2805645257059997,0.27824818505157467,0.008255999751202718,64
0.02,memory_tau_0.02,0.2805645257059997,0.2781984274028646,0.008433348076280028,65
0.02,memory_tau_0.02,0.2805645257059997,0.2783081429287503,0.00804229533855563,66
0.02,memory_tau_0.02,0.2805645257059997,0.27822522770697966,0.00833782529396241,67
0.02,memory_tau_0.02,0.2805645257059997,0.2783108222423332,0.008032745615274681,68
0.02,memory_tau_0.02,0.2805645257059997,0.2782192005012383,0.00835930771668218,69
0.02,memory_tau_0.02,0.2805645257059997,0.2782201060606005,0.00835608008353811,70
0.02,memory_tau_0.02,0.2805645257059997,0.278179872794304,0.008499481200251796,71
0.02,memory_tau_0.02,0.2805645257059997,0.27818296779592927,0.008488449863993315,72
0.02,memory_tau_0.02,0.2805645257059997,0.2783160661506978,0.008014055054337235,73
0.02,memory_tau_0.02,0.2805645257059997,0.2783161957802199,0.008013593023288459,74
0.02,memory_tau_0.02,0.2805645257059997,0.2781514111177457,0.008600925516801328,75
0.02,memory_tau_0.02,0.2805645257059997,0.27813698781530166,0.008652333664027928,76
0.02,memory_tau_0.02,0.2805645257059997,0.2783272623922812,0.007974148934505309,77
0.02,memory_tau_0.02,0.2805645257059997,0.2782253300391074,0.008337460557446065,78
0.02,memory_tau_0.02,0.2805645257059997,0.2782365835674409,0.008297350253746,79
0.02,memory_tau_0.02,0.2805645257059997,0.27824536776055864,0.008266041259511523,80
0.02,memory_tau_0.02,0.2805645257059997,0.27820389761289815,0.00841385092132151,81
0.02,memory_tau_0.02,0.2805645257059997,0.27820466690313994,0.008411108984364757,82
0.02,memory_tau_0.02,0.2805645257059997,0.2782064280586754,0.00840483179899704,83
0.02,memory_tau_0.02,0.2805645257059997,0.2782403211927112,0.008284028450995354,84
0.02,memory_tau_0.02,0.2805645257059997,0.27822339171104143,0.008344369228672639,85
0.02,memory_tau_0.02,0.2805645257059997,0.27826417482493093,0.008199008321812183,86
0.02,memory_tau_0.02,0.2805645257059997,0.27819017317559486,0.008462768143727876,87
0.02,memory_tau_0.02,0.2805645257059997,0.27826574362693246,0.008193416731080674,88
0.02,memory_tau_0.02,0.2805645257059997,0.2781430890826998,0.008630587267605263,89
0.02,memory_tau_0.02,0.2805645257059997,0.27826893750538567,0.008182032973832054,90
0.02,memory_tau_0.02,0.2805645257059997,0.2782548359830823,0.008232294218612986,91
0.02,memory_tau_0.02,0.2805645257059997,0.27827605766530283,0.00815665499741381,92
0.02,memory_tau_0.02,0.2805645257059997,0.2782619790962011,0.008206834431418564,93
0.02,memory_tau_0.02,0.2805645257059997,0.27821994597385447,0.008356650671518267,94
0.02,memory_tau_0.02,0.2805645257059997,0.2781333069863251,0.00866545303101596,95
0.02,memory_tau_0.02,0.2805645257059997,0.2782804378649255,0.008141042903861872,96
0.02,memory_tau_0.02,0.2805645257059997,0.2781943067167769,0.00844803520066724,97
0.02,memory_tau_0.02,0.2805645257059997,0.27826166897212345,0.008207939788829163,98
0.02,memory_tau_0.02,0.2805645257059997,0.2782355879101372,0.008300899017800222,99
0.02,memory_tau_0.02,0.2805645257059997,0.27815096209934886,0.00860252592724425,100
0.02,memory_tau_0.02,0.2805645257059997,0.27824320247640466,0.008273758857267433,101
0.02,memory_tau_0.02,0.2805645257059997,0.27817942896487613,0.008501063115951078,102
0.02,memory_tau_0.02,0.2805645257059997,0.27820232578498555,0.008419453297133811,103
0.02,memory_tau_0.02,0.2805645257059997,0.2782798544389646,0.008143122375453882,104
0.02,memory_tau_0.02,0.2805645257059997,0.2781561522095595,0.008584027115972217,105
0.02,memory_tau_0.02,0.2805645257059997,0.2782929124754424,0.008096580367176205,106
0.02,memory_tau_0.02,0.2805645257059997,0.2781972724066238,0.008437464762942068,107
0.02,memory_tau_0.02,0.2805645257059997,0.2782890116601479,0.008110483818742948,108
0.02,memory_tau_0.02,0.2805645257059997,0.2782491694910877,0.008252490970074591,109
0.02,memory_tau_0.02,0.2805645257059997,0.27823776570112896,0.008293136842641819,110
0.02,memory_tau_0.02,0.2805645257059997,0.27823035384306244,0.008319554501994399,111
0.02,memory_tau_0.02,0.2805645257059997,0.27823848353727776,0.008290578300548893,112
0.02,memory_tau_0.02,0.2805645257059997,0.2782154192384167,0.008372785054246733,113
0.02,memory_tau_0.02,0.2805645257059997,0.27825667403845655,0.008225742943573451,114
0.02,memory_tau_0.02,0.2805645257059997,0.27818725267266714,0.008473177524316415,115
0.02,memory_tau_0.02,0.2805645257059997,0.27825127127325455,0.00824499970879851,116
0.02,memory_tau_0.02,0.2805645257059997,0.27829167511881675,0.008100990606220316,117
0.02,memory_tau_0.02,0.2805645257059997,0.2781991450130194,0.008430790339684522,118
0.02,memory_tau_0.02,0.2805645257059997,0.27820777687960924,0.008400024274131097,119
0.02,memory_tau_0.02,0.2805645257059997,0.2782065617538205,0.008404355277081858,120
0.02,memory_tau_0.02,0.2805645257059997,0.2782472736934327,0.008259248052603828,121
0.02,memory_tau_0.02,0.2805645257059997,0.27825344466487373,0.00823725321407076,122
0.02,memory_tau_0.02,0.2805645257059997,0.27819515024055486,0.008445028677387736,123
0.02,memory_tau_0.02,0.2805645257059997,0.2782491852456941,0.008252434816837266,124
0.02,memory_tau_0.02,0.2805645257059997,0.2782187059650369,0.008361070363617442,125
0.02,memory_tau_0.02,0.2805645257059997,0.2782358981932923,0.008299793093398934,126
0.05,memory_tau_0.05,0.2805645257059997,0.278444055833419,0.0075578687905922355,127
0.02,memory_tau_0.02,0.2805645257059997,0.2782052220277674,0.008409130385587753,128
0.02,memory_tau_0.02,0.2805645257059997,0.2783204603789814,0.007998392959236223,129
0.02,memory_tau_0.02,0.2805645257059997,0.2782618075715816,0.008207445786753226,130
0.02,memory_tau_0.02,0.2805645257059997,0.2782730489817056,0.008167378675290372,131
0.02,memory_tau_0.02,0.2805645257059997,0.27822655939531643,0.008333078833826658,132
0.02,memory_tau_0.02,0.2805645257059997,0.27828789107996704,0.008114477838222243,133
0.05,memory_tau_0.05,0.2805645257059997,0.278492053497583,0.007386793477192621,134
0.02,memory_tau_0.02,0.2805645257059997,0.2782091483740226,0.008395135935486287,135
0.02,memory_tau_0.02,0.2805645257059997,0.2781987799129376,0.008432091644904275,136
0.02,memory_tau_0.02,0.2805645257059997,0.27825212671810395,0.008241950695929728,137
0.02,memory_tau_0.02,0.2805645257059997,0.278260560911312,0.008211889186240152,138
0.02,memory_tau_0.02,0.2805645257059997,0.2782325465264696,0.008311739246656402,139
0.02,memory_tau_0.02,0.2805645257059997,0.278257358451325,0.008223303530156118,140
0.02,memory_tau_0.02,0.2805645257059997,0.27827909325949235,0.008145835403661263,141
0.02,memory_tau_0.02,0.2805645257059997,0.2782415810990021,0.008279537839476537,142
0.02,memory_tau_0.02,0.2805645257059997,0.2782100143160867,0.008392049507998952,143
0.02,memory_tau_0.02,0.2805645257059997,0.27822956386258624,0.008322370183963505,144
0.02,memory_tau_0.02,0.2805645257059997,0.27819124777945053,0.008458937995019756,145
0.02,memory_tau_0.02,0.2805645257059997,0.2782747040753178,0.00816147952033465,146
0.02,memory_tau_0.02,0.2805645257059997,0.2782138969751891,0.008378210769503328,147
0.02,memory_tau_0.02,0.2805645257059997,0.27821586860886843,0.008371183388994835,148
0.02,memory_tau_0.02,0.2805645257059997,0.27824402933168724,0.008270811744547121,149
0.02,memory_tau_0.02,0.2805645257059997,0.27824617383602596,0.008263168211091411,150
0.02,memory_tau_0.02,0.2805645257059997,0.27831909355363277,0.008003264656202139,151
0.02,memory_tau_0.02,0.2805645257059997,0.2781754429457076,0.008515270254784761,152
0.02,memory_tau_0.02,0.2805645257059997,0.2783134893149555,0.00802323952174578,153
0.02,memory_tau_0.02,0.2805645257059997,0.278281619814838,0.008136830147778312,154
0.02,memory_tau_0.02,0.2805645257059997,0.27825270886096065,0.00823987579763233,155
0.02,memory_tau_0.02,0.2805645257059997,0.27819347660919863,0.00845099390535807,156
0.02,memory_tau_0.02,0.2805645257059997,0.2782264422610392,0.00833349632879302,157
0.02,memory_tau_0.02,0.2805645257059997,0.27818225970907673,0.008490973657230394,158
0.02,memory_tau_0.02,0.2805645257059997,0.2782535311235693,0.008236945054315443,159
0.02,memory_tau_0.02,0.2805645257059997,0.27831418927780993,0.008020744684407758,160
0.05,memory_tau_0.05,0.2805645257059997,0.2784926565936539,0.007384643896559078,161
0.02,memory_tau_0.02,0.2805645257059997,0.2782168326921224,0.008367747162509945,162
0.02,memory_tau_0.02,0.2805645257059997,0.2782988160129383,0.008075538728069997,163
0.02,memory_tau_0.02,0.2805645257059997,0.2782052913485312,0.00840888330957671,164
0.02,memory_tau_0.02,0.2805645257059997,0.27819444686769584,0.008447535668808844,165
0.02,memory_tau_0.02,0.2805645257059997,0.27823626752006536,0.008298476723226604,166
0.02,memory_tau_0.02,0.2805645257059997,0.2782256210580337,0.008336423295427234,167
0.02,memory_tau_0.02,0.2805645257059997,0.27825745668777113,0.008222953391642003,168
0.02,memory_tau_0.02,0.2805645257059997,0.27817102632755397,0.008531012152811723,169
0.02,memory_tau_0.02,0.2805645257059997,0.2782656351974332,0.008193803200107702,170
0.02,memory_tau_0.02,0.2805645257059997,0.27829395992118716,0.008092847016560639,171
0.02,memory_tau_0.02,0.2805645257059997,0.2782780772195093,0.008149456816526915,172
0.02,memory_tau_0.02,0.2805645257059997,0.2782040215741929,0.008413409093209359,173
0.02,memory_tau_0.02,0.2805645257059997,0.27827126957129206,0.008173720925469856,174
0.02,memory_tau_0.02,0.2805645257059997,0.27826615641023617,0.008191945471295902,175
0.02,memory_tau_0.02,0.2805645257059997,0.2782214753362208,0.008351199653209695,176
0.02,memory_tau_0.02,0.2805645257059997,0.27826612888320834,0.008192043584297731,177
0.02,memory_tau_0.02,0.2805645257059997,0.2782817473223912,0.008136375679941148,178
0.02,memory_tau_0.02,0.2805645257059997,0.27826327991634897,0.008202197992992847,179
0.02,memory_tau_0.02,0.2805645257059997,0.2781559499754721,0.008584747927296858,180
0.02,memory_tau_0.02,0.2805645257059997,0.2781531806798691,0.00859461836831584,181
0.02,memory_tau_0.02,0.2805645257059997,0.2782594028527273,0.008216016787838322,182
0.02,memory_tau_0.02,0.2805645257059997,0.2782182889835762,0.008362556586651677,183
0.02,memory_tau_0.02,0.2805645257059997,0.2782336070818588,0.00830795917008932,184
0.02,memory_tau_0.02,0.2805645257059997,0.2782035960243519,0.008414925856028556,185
0.02,memory_tau_0.02,0.2805645257059997,0.2783174192118715,0.008009232416228392,186
0.02,memory_tau_0.02,0.2805645257059997,0.2781859599022435,0.008477785271573137,187
0.02,memory_tau_0.02,0.2805645257059997,0.27821867083287644,0.008361195583156048,188
0.02,memory_tau_0.02,0.2805645257059997,0.2782053934908433,0.008408519249609416,189
0.02,memory_tau_0.02,0.2805645257059997,0.27824877020716876,0.008253914114778733,190
0.02,memory_tau_0.02,0.2805645257059997,0.2781692993874246,0.008537167386175786,191
0.02,memory_tau_0.02,0.2805645257059997,0.2782488251378232,0.008253718328606992,192
0.02,memory_tau_0.02,0.2805645257059997,0.27819936838135945,0.00842999420075896,193
0.02,memory_tau_0.02,0.2805645257059997,0.2782709468314438,0.008174871248545887,194
0.02,memory_tau_0.02,0.2805645257059997,0.27822836141419016,0.008326656001612939,195
0.02,memory_tau_0.02,0.2805645257059997,0.2782063519336363,0.008405103127094967,196
0.02,memory_tau_0.02,0.2805645257059997,0.2782708040493276,0.00817538015862952,197
0.02,memory_tau_0.02,0.2805645257059997,0.27824144922819105,0.008280007859022725,198
0.02,memory_tau_0.02,0.2805645257059997,0.27819246752444793,0.008454590528089199,199
