bh_id,n_rows,nonfinite_time,file_order_negative_dt,file_order_zero_dt,sorted_duplicate_dt,nonfinite_phi_or_bounds,invalid_window_bounds,unparseable_membership,membership_mismatches,t_min,t_max,t_span,median_dt,within_track_dt_cv,right_residence_file_order,right_residence_sorted,short_span_exposure,sparse_track_exposure,residence_order_difference
110409834502,1790,0,0,0,0,0,0,0,0,0.3091540038585663,0.5980790257453918,0.28892502188682556,0.00012299418449401855,4.533010436152753,0.2939649076842383,0.2939649076842383,False,False,0.0
116094503755,3662,0,0,0,0,0,0,0,0,0.4756720066070556,1.0,0.5243279933929443,0.00013202428817749023,1.3846997548510571,0.6601077396187943,0.6601077396187943,False,False,0.0
110084274731,477,0,0,0,0,0,0,0,0,0.2895680069923401,0.3579759895801544,0.06840798258781433,9.900331497192383e-05,5.263808271944223,0.6916895640002041,0.6916895640002041,False,False,0.0
106053721641,848,0,0,0,0,0,0,0,0,0.1086200028657913,0.2000450044870376,0.0914250016212463,0.00010299682617190276,0.20470756455073416,0.058966627919031955,0.058966627919031955,False,False,0.0
119623065799,2109,0,0,0,0,0,0,0,0,0.7193120121955872,1.0,0.28068798780441284,0.00012600421905517578,1.1283726255069988,0.8585406790973278,0.8585406790973278,False,False,0.0
111771984189,4615,0,0,0,0,0,0,0,0,0.3336020112037658,1.0,0.6663979887962341,0.00012600421905517578,2.9205002007977163,0.4165118780770086,0.4165118780770086,False,False,0.0
107690924678,5393,0,0,0,0,0,0,0,0,0.2410680055618286,1.0,0.7589319944381714,0.00011999905109405518,3.22462469702955,0.23824287275836192,0.23824287275836192,False,False,0.0
114672097800,3812,0,0,0,0,0,0,0,0,0.4482499957084656,1.0,0.5517500042915344,0.00013303756713867188,1.488780188086825,0.6256017044281563,0.6256017044281563,False,False,0.0
109041940428,5391,0,0,0,0,0,0,0,0,0.2410680055618286,1.0,0.7589319944381714,0.00012001395225527678,3.227143371244904,0.19560622177459433,0.19560622177459433,False,False,0.0
107392478633,5495,0,0,0,0,0,0,0,0,0.23403300344944,1.0,0.76596699655056,0.00011998414993286133,3.2247831340519473,0.20072335998700597,0.20072335998700597,False,False,0.0
112535939607,4173,0,0,0,0,0,0,0,0,0.3539569973945617,0.9653900265693665,0.6114330291748047,0.00012600421905517578,3.027924282992917,0.2836027647886401,0.2836027647886401,False,False,0.0
105488294470,2800,0,0,0,0,0,0,0,0,0.6204959750175476,1.0,0.3795040249824524,0.00012499094009399414,1.122791332549232,0.634487933996133,0.634487933996133,False,False,0.0
100403095805,4723,0,0,0,0,0,0,0,0,0.3091079890727997,1.0,0.6908920109272003,0.00012505054473876953,3.182728013619735,0.3559178222838773,0.3559178222838773,False,False,0.0
104380871131,2173,0,0,0,0,0,0,0,0,0.2205740064382553,0.5163570046424866,0.29578299820423126,0.000102996826171875,5.095269155604799,0.11083766115703306,0.11083766115703306,False,False,0.0
113400006215,3752,0,0,0,0,0,0,0,0,0.4628869891166687,1.0,0.5371130108833313,0.00013303756713867188,1.3808222441242406,0.5099383981886677,0.5099383981886677,False,False,0.0
106408151304,3798,0,0,0,0,0,0,0,0,0.4483169913291931,1.0,0.5516830086708069,0.00013303756713867188,1.4988843448109832,0.3545189696516911,0.3545189696516911,False,False,0.0
107654191388,1973,0,0,0,0,0,0,0,0,0.2080119997262954,0.4644660055637359,0.2564540058374405,0.00010001659393310547,5.3882673731957915,0.12855727345722537,0.12855727345722537,False,False,0.0
111242525371,4617,0,0,0,0,0,0,0,0,0.3336020112037658,1.0,0.6663979887962341,0.00012600421905517578,2.9164343499838274,0.26368932040571624,0.26368932040571624,False,False,0.0
117463327668,3313,0,0,0,0,0,0,0,0,0.5353339910507202,1.0,0.4646660089492798,0.0001289844512939453,1.0060644468652864,0.0,0.0,False,False,0.0
115910700227,3308,0,0,0,0,0,0,0,0,0.5353339910507202,1.0,0.4646660089492798,0.0001289844512939453,1.0131566993568333,0.0,0.0,False,False,0.0
108268498421,631,0,0,0,0,0,0,0,0,0.2793760001659393,0.3653799891471863,0.086003988981247,9.900331497186832e-05,4.89385073214675,0.13592382048052146,0.13592382048052146,False,False,0.0
120440166044,1943,0,0,0,0,0,0,0,0,0.7409319877624512,1.0,0.25906801223754883,0.00012701749801635742,1.09703232629794,0.5908964577907428,0.5908964577907428,False,False,0.0
106799761314,4107,0,0,0,0,0,0,0,0,0.3867290019989013,1.0,0.6132709980010986,0.0001310110092163086,3.004000965113938,0.33805736817449566,0.33805736817449566,False,False,0.0
112072911942,1607,0,0,0,0,0,0,0,0,0.3436290025711059,0.6021270155906677,0.2584980130195618,0.00013650953769683838,4.265395052750459,0.5054151870112982,0.5054151870112982,False,False,0.0
121637732930,981,0,0,0,0,0,0,0,0,0.8589280247688293,1.0,0.14107197523117065,0.00013703107833862305,1.047348184172312,0.716733810913075,0.716733810913075,False,False,0.0
110121630424,4940,0,0,0,0,0,0,0,0,0.2793760001659393,1.0,0.7206239998340607,0.0001239776611328125,3.2332413858819793,0.3319665498889608,0.3319665498889608,False,False,0.0
112236586657,2671,0,0,0,0,0,0,0,0,0.4103260040283203,0.8282120227813721,0.41788601875305176,0.00012201070785522461,3.503984333258406,0.0,0.0,False,False,0.0
111836464583,4694,0,0,0,0,0,0,0,0,0.3261770009994507,1.0,0.6738229990005493,0.00012600421905517578,2.9089294223950732,0.2624943895880647,0.2624943895880647,False,False,0.0
113003754824,1553,0,0,0,0,0,0,0,0,0.3539569973945617,0.6115570068359375,0.2576000094413758,0.00014001131057739258,4.220432925334766,0.16714648095439466,0.16714648095439466,False,False,0.0
116772374048,3430,0,0,0,0,0,0,0,0,0.5196359753608704,1.0,0.48036402463912964,0.0001290440559387207,0.980863529554216,0.34684721294535087,0.34684721294535087,False,False,0.0
106045659978,1686,0,0,0,0,0,0,0,0,0.1416279971599578,0.3261829912662506,0.1845549941062928,8.702278137212582e-05,3.672422999523051,0.017555926892545624,0.017555926892545624,False,False,0.0
122119411079,401,0,0,0,0,0,0,0,0,0.93859201669693,1.0,0.06140798330306996,0.00014400482177723273,1.2269035641620354,0.7690853235364056,0.7690853235364056,False,False,0.0
120071992039,2314,0,0,0,0,0,0,0,0,0.6984249949455261,1.0,0.3015750050544739,0.0001240372657775879,1.0915735439129832,0.36914441074165893,0.36914441074165893,False,False,0.0
110694975207,1745,0,0,0,0,0,0,0,0,0.2895680069923401,0.5724319815635681,0.282863974571228,0.00011900067329406738,4.731376079017356,0.15036201421506343,0.15036201421506343,False,False,0.0
120756398791,801,0,0,0,0,0,0,0,0,0.8847450017929077,1.0,0.11525499820709229,0.00013899803161621094,0.9103657463385879,0.49493705712178293,0.49493705712178293,False,False,0.0
118789050478,2651,0,0,0,0,0,0,0,0,0.6392409801483154,1.0,0.36075901985168457,0.00012499094009399414,1.16712650500994,0.0,0.0,False,False,0.0
